        2214      30.0257
      21     -20      20     -19      19     -16      16     -10      10
      -7       7      -7       7     -19      19     -23      23     -29
      29     -29      29     -23      23     -19      19      -7       7
      -1       0       1     -13      13     -15      15     -18      18
     -24      24     -26      26     -27      27     -30      30     -30
      30     -30      30     -27      27     -26      26     -24      24
     -18      18     -15      15     -13      13      -1       0       1
      -2      -1       0       1       2      -8       8     -11      11
     -13      13     -15      15     -18      18     -24      24     -26
      26     -27      27     -28      28     -29      29     -30      30
     -30      30     -30      30     -30      30     -30      30     -29
      29     -28      28     -27      27     -26      26     -24      24
     -18      18     -15      15     -13      13     -11      11      -8
       8      -2      -1       0       1       2      -2      -1       0
       1       2      -8       8     -11      11     -13      13     -15
      15     -18      18     -24      24     -26      26     -27      27
     -28      28     -29      29     -30      30     -30      30     -30
      30     -30      30     -30      30     -29      29     -28      28
     -27      27     -26      26     -24      24     -18      18     -15
      15     -13      13     -11      11      -8       8      -2      -1
       0       1       2      -2      -1       0       1       2      -8
       8     -11      11     -13      13     -15      15     -18      18
     -24      24     -26      26     -27      27     -28      28     -29
      29     -30      30     -30      30     -30      30     -30      30
     -30      30     -29      29     -28      28     -27      27     -26
      26     -24      24     -18      18     -15      15     -13      13
     -11      11      -8       8      -2      -1       0       1       2
      -1       0       1     -13      13     -15      15     -18      18
     -24      24     -26      26     -27      27     -30      30     -30
      30     -30      30     -27      27     -26      26     -24      24
     -18      18     -15      15     -13      13      -1       0       1
      -7       7     -19      19     -23      23     -29      29     -29
      29     -23      23     -19      19      -7       7      -7       7
     -10      10     -16      16     -19      19     -20      20     -21
      21     -22      22     -23      23     -25      25     -28      28
     -29      29     -29      29     -28      28     -25      25     -23
      23     -22      22     -21      21     -20      20     -19      19
     -16      16     -10      10      -7       7      -6       6     -12
      12     -14      14     -16      16     -25      25     -26      26
     -27      27     -29      29     -29      29     -27      27     -26
      26     -25      25     -16      16     -14      14     -12      12
      -6       6      -5       5      -9       9     -17      17     -24
      24     -28      28     -29      29     -29      29     -28      28
     -24      24     -17      17      -9       9      -5       5      -4
      -3       3       4      -8       8     -11      11     -15      15
     -18      18     -23      23     -25      25     -27      27     -28
      28     -29      29     -29      29     -29      29     -29      29
     -28      28     -27      27     -25      25     -23      23     -18
      18     -15      15     -11      11      -8       8      -4      -3
       3       4      -1       0       1      -7       7     -16      16
     -20      20     -21      21     -24      24     -28      28     -29
      29     -29      29     -29      29     -28      28     -24      24
     -21      21     -20      20     -16      16      -7       7      -1
       0       1      -6       6     -12      12     -14      14     -17
      17     -23      23     -25      25     -26      26     -28      28
     -28      28     -26      26     -25      25     -23      23     -17
      17     -14      14     -12      12      -6       6      -4       4
     -11      11     -15      15     -19      19     -20      20     -21
      21     -24      24     -26      26     -28      28     -28      28
     -26      26     -24      24     -21      21     -20      20     -19
      19     -15      15     -11      11      -4       4      -1       0
       1      -7       7     -10      10     -16      16     -23      23
     -26      26     -27      27     -28      28     -28      28     -28
      28     -27      27     -26      26     -23      23     -16      16
     -10      10      -7       7      -1       0       1      -5       5
      -9       9     -15      15     -19      19     -20      20     -23
      23     -26      26     -27      27     -27      27     -26      26
     -23      23     -20      20     -19      19     -15      15      -9
       9      -5       5      -2      -1       0       1       2     -17
      17     -21      21     -27      27     -27      27     -27      27
     -27      27     -27      27     -21      21     -17      17      -2
      -1       0       1       2      -5       5      -9       9     -15
      15     -22      22     -25      25     -26      26     -26      26
     -25      25     -22      22     -15      15      -9       9      -5
       5      -2      -1       0       1       2      -7       7     -10
      10     -12      12     -14      14     -22      22     -23      23
     -24      24     -25      25     -26      26     -26      26     -26
      26     -26      26     -26      26     -25      25     -24      24
     -23      23     -22      22     -14      14     -12      12     -10
      10      -7       7      -2      -1       0       1       2      -5
      -4       4       5      -8       8     -11      11     -17      17
     -18      18     -19      19     -23      23     -24      24     -25
      25     -25      25     -25      25     -25      25     -24      24
     -23      23     -19      19     -18      18     -17      17     -11
      11      -8       8      -5      -4       4       5      -6       6
      -9       9     -13      13     -16      16     -17      17     -18
      18     -19      19     -21      21     -23      23     -24      24
     -24      24     -23      23     -21      21     -19      19     -18
      18     -17      17     -16      16     -13      13      -9       9
      -6       6      -2      -1       0       1       2      -7       7
     -16      16     -17      17     -18      18     -23      23     -24
      24     -24      24     -24      24     -24      24     -24      24
     -23      23     -18      18     -17      17     -16      16      -7
       7      -2      -1       0       1       2      -4      -3       3
       4     -10      10     -12      12     -16      16     -17      17
     -20      20     -21      21     -23      23     -23      23     -23
      23     -23      23     -21      21     -20      20     -17      17
     -16      16     -12      12     -10      10      -4      -3       3
       4      -4       4      -8       8     -10      10     -12      12
     -19      19     -20      20     -21      21     -22      22     -22
      22     -21      21     -20      20     -19      19     -12      12
     -10      10      -8       8      -4       4      -4       4      -8
       8     -10      10     -13      13     -17      17     -19      19
     -20      20     -21      21     -21      21     -20      20     -19
      19     -17      17     -13      13     -10      10      -8       8
      -4       4      -4       4     -14      14     -15      15     -20
      20     -20      20     -15      15     -14      14      -4       4
      -4      -3       3       4      -7       7      -9       9     -11
      11     -12      12     -15      15     -16      16     -17      17
     -18      18     -19      19     -19      19     -19      19     -19
      19     -18      18     -17      17     -16      16     -15      15
     -12      12     -11      11      -9       9      -7       7      -4
      -3       3       4      -2      -1       0       1       2      -6
       6      -8       8     -10      10     -15      15     -16      16
     -17      17     -18      18     -18      18     -18      18     -18
      18     -18      18     -17      17     -16      16     -15      15
     -10      10      -8       8      -6       6      -2      -1       0
       1       2      -5      -4       4       5      -7       7      -9
       9     -14      14     -15      15     -16      16     -16      16
     -16      16     -16      16     -15      15     -14      14      -9
       9      -7       7      -5      -4       4       5      -2      -1
       0       1       2      -5       5      -9       9     -10      10
     -11      11     -12      12     -14      14     -15      15     -15
      15     -15      15     -15      15     -15      15     -14      14
     -12      12     -11      11     -10      10      -9       9      -5
       5      -2      -1       0       1       2      -2      -1       0
       1       2      -5       5      -7       7     -11      11     -12
      12     -13      13     -13      13     -13      13     -13      13
     -13      13     -12      12     -11      11      -7       7      -5
       5      -2      -1       0       1       2      -1       0       1
      -4       4      -6       6      -7       7      -8       8      -9
       9     -10      10     -11      11     -11      11     -11      11
     -10      10      -9       9      -8       8      -7       7      -6
       6      -4       4      -1       0       1      -1       0       1
      -4      -3       3       4      -5       5      -6       6      -7
       7      -7       7      -8       8      -8       8      -8       8
      -7       7      -7       7      -6       6      -5       5      -4
      -3       3       4      -1       0       1      -1       0       1
      -2      -1       0       1       2      -2      -1       0       1
       2      -2      -1       0       1       2      -1       0       1
